ID;Format;Title;Author_1;Author_2;Author_3;Author_4;Author_5;Author_Count;Journal_Name;Journal_Volume;Journal_Issue;Submission_Protocol;IPA;Data_Collection;Submission_Final;Review_Result;Submission_Revised;Submission_Acceptance;Publication;DOI;RR_Files;Additional_Links;Acceptance_Known;Pub_Year
658250;CR;An fMRI study investigating effects of conceptually related sentences on the perception of degraded speech;Guediche, S.;Reilly, M.;Santiago, C.;Laurent, P.;Blumstein, S.E.;5;Cortex;79;;;;;4-6-2015;6-9-2015;6-1-2016;15-3-2016;15-3-2016;https://doi.org/10.1016/j.cortex.2016.03.014;;;TRUE;2016
248331;CR;The anterior temporal cortex is a primary semantic source of top-down influences on object recognition;Chiou, R.;Lambon Ralph, M.A.;;;;2;Cortex;79;;;;;25-9-2015;8-12-2015;1-2-2015;9-3-2016;18-3-2016;https://doi.org/10.1016/j.cortex.2016.03.007;;;TRUE;2016
559644;CR;The neural origins of visual crowding as revealed by event-related potentials and oscillatory dynamics;Ronconi, L.;Bertoni, S.;Bellacosa Marotti, R.;;;3;Cortex;79;;;;;7-7-2015;24-9-2015;20-11-2015;2-3-2016;16-3-2016;https://doi.org/10.1016/j.cortex.2016.03.005;;;TRUE;2016
363967;CR;Neural pattern similarity underlies the mnemonic advantages for living words;Xiao, X.;Dong, Q.;Chen, C.;Xue, G.;;4;Cortex;79;;;;;15-7-2015;24-11-2015;8-1-2016;16-3-2016;31-3-2016;https://doi.org/10.1016/j.cortex.2016.03.016;;;TRUE;2016
79132;CR;No evidence for blocking the return of fear by disrupting reconsolidation prior to extinction learning;Klucken, T.;Kruse, O.;Schweckendiek, J.;Kuepper, Y.;Mueller, E.M.;7;Cortex;79;;;;;3-6-2015;10-7-2015;4-10-2015;16-3-2016;24-3-2016;https://doi.org/10.1016/j.cortex.2016.03.015;;;TRUE;2016
100366;RR;The misattribution of emotions and the error-related negativity: A registered report;Elkins-Brown, N.;Saunders, B.;Inzlicht, M.;;;3;Cortex;109;;19-10-2016;6-1-2017;;21-6-2018;22-6-2018;23-6-2018;20-8-2018;7-9-2018;https://doi.org/10.1016/j.cortex.2018.08.017;;;TRUE;2018
584279;CR;Trauma exposure acutely alters neural function during Pavlovian fear conditioning;Harnett, N.G;Ference, E.W.;Wood, K.H.;Wheelock, M.D.;Knight, D.C.;6;Cortex;109;;;;;28-3-2018;21-5-2018;29-6-2018;22-8-2018;1-9-2018;https://doi.org/10.1016/j.cortex.2018.08.015;;;TRUE;2018
305183;CR;The left temporal pole is a convergence region mediating the relation between names and semantic knowledge for unique entities: Further evidence from a ?recognition-from-name? study in neurological patients;Schneider, B.;Heskje, J.;Tranel, D.;Belfi, A.M.;;4;Cortex;109;;;;;20-3-2018;14-6-2018;17-7-2018;30-8-2018;10-9-2018;https://doi.org/10.1016/j.cortex.2018.08.026;;;TRUE;2018
141276;CR;Adolescents with autism show typical fMRI repetition suppression, but atypical surprise response;Utzerath, C.;Schmits, I.C.;Buitelaar, J.;de Lange, F.P.;;4;Cortex;109;;;;;5-12-2017;4-4-2018;15-6-2018;27-8-2018;8-9-2018;https://doi.org/10.1016/j.cortex.2018.08.019;;;TRUE;2018
194849;CR;One versus two eyes makes a difference! Early face perception is modulated by featural fixation and feature context;Parkington, K.B.;Itier, R.J.;;;;2;Cortex;109;;;;;13-12-2017;11-5-2018;11-7-2018;30-8-2018;8-9-2018;https://doi.org/10.1016/j.cortex.2018.08.025;;;TRUE;2018
272210;CR;Visuomotor learning and unlearning in children and adolescents with tourette syndrome;Kim, S.;Jackson, S.R.;Groom, M.;Jackson, G.M.;;4;Cortex;109;;;;;17-4-2018;19-7-2018;25-7-2018;2-8-2019;11-9-2018;https://doi.org/10.1016/j.cortex.2018.08.007;;;TRUE;2018
318987;CR;Modulation of associative learning in the hippocampal-striatal circuit based on item-set similarity;Stark, S.M.;Frithsen, A.;Mattfeld, A.T.;Stark, C.E.L.;;4;Cortex;109;;;;;9-3-2018;18-5-2018;15-5-2018;29-8-2018;18-9-2018;https://doi.org/10.1016/j.cortex.2018.08.035;;;TRUE;2018
293723;CR;Interhemispheric interactions during sentence comprehension in patients with aphasia;Chu, R.;Meltzer, J.A.;Bitan, T.;;;3;Cortex;109;;;;;5-10-2017;7-2-2018;3-5-2018;28-8-2018;11-9-2018;https://doi.org/10.1016/j.cortex.2018.08.022;;;TRUE;2018
505568;CR;Enhanced deviant responses in patterned relative to random sound sequences;Southwell, R.;Chait, M.;;;;2;Cortex;109;;;;;20-6-2018;23-7-2018;15-8-2018;26-8-2018;14-9-2018;https://doi.org/10.1016/j.cortex.2018.08.032;;;TRUE;2018
684174;CR;Attenuating anger and aggression with neuromodulation of the vmPFC: A simultaneous tDCS-fMRI study;Gilam, G.;Abend, R.;Gurevitch, G.;Erdman, A.;Baker, H.;7;Cortex;109;;;;;7-6-2018;25-7-2018;20-8-2018;13-9-2018;27-9-2018;https://doi.org/10.1016/j.cortex.2018.09.010;;;TRUE;2018
504175;CR;Classical paintings may trigger pain and pleasure in the gendered brain;de Gelder, B.;Watson, R.;Zhan, M.;Diano, M.;Tamietto, M.;6;Cortex;109;;;;;20-2-2018;31-5-2018;12-7-2018;18-9-2018;28-9-2018;https://doi.org/10.1016/j.cortex.2018.09.011;;;TRUE;2018
541897;CR;Rest on it: Awake quiescence facilitates insight;Craig, M.;Ottaway, G.;Dewar, M.;;;3;Cortex;109;;;;;21-5-2018;6-7-2018;28-8-2018;13-9-2018;27-9-2018;https://doi.org/10.1016/j.cortex.2018.09.009;;;TRUE;2018
693697;CR;Bi-cephalic parietal and cerebellar direct current stimulation interferes with early error correction in prism adaptation: Toward a complex view of the neural mechanisms underlying visuomotor control;Panico, F.;Sagliano, F.;Grossi, D.;Trojano, L.;;4;Cortex;109;;;;;10-4-2018;29-5-2018;19-6-2018;17-9-2018;11-10-2018;https://doi.org/10.1016/j.cortex.2018.09.020;;;TRUE;2018
190337;CR;Distinct topological properties of cue-evoked attention processing network in persisters and remitters of childhood ADHD;Luo, Y.;Schulz, K.P.;Alvarez, T.L.;Halperin, J.M.;Li, X.;4;Cortex;109;;;;;24-5-2018;2-8-2018;27-8-2018;25-9-2018;13-10-2018;https://doi.org/10.1016/j.cortex.2018.09.013;;;TRUE;2018
662993;CR;Vision of the upper limb fails to compensate for kinesthetic impairments in subacute stroke;Semrau, J.A.;Herter, T.M.;Scott, S.H.;Dukelow, S.P.;;4;Cortex;109;;;;;1-3-2018;10-6-2018;8-8-2018;29-9-2018;11-10-2018;https://doi.org/10.1016/j.cortex.2018.09.022;;;TRUE;2018
311900;CR;Value-driven attentional capture in neglect;Bougeois, A.;Saj, A.;Vuilleumier, P.;;;3;Cortex;109;;;;;15-11-2017;7-2-2018;8-5-2018;25-9-2018;5-10-2018;https://doi.org/10.1016/j.cortex.2018.09.015;;;TRUE;2018
977096;CR;Left-shifting prism adaptation boosts reward-based learning;Schintu, S.;Freedberg, M.;Alam, Z.M.;Shomstein, S.;Wassermann, E.M.;5;Cortex;109;;;;;28-5-2018;10-7-2018;8-8-2018;21-9-2018;12-10-2018;https://doi.org/10.1016/j.cortex.2018.09.021;;;TRUE;2018
518868;CR;Primary motor cortex crucial for action prediction: A tDCS study;Paracampo, R.;Motemurro, M.;de Vega, M.;Avenanti, A.;;4;Cortex;109;;;;;27-9-2017;23-12-2017;2-9-2018;16-9-2018;11-10-2018;https://doi.org/10.1016/j.cortex.2018.09.019;;;TRUE;2018
522493;CR;Functional mapping and effective connectivity of the human operculum;Maliia, M-D.;Donos, C.;Barborica, A.;Popa, I.;Mindruta, I.;7;Cortex;109;;;;;14-1-2018;8-3-2018;5-5-2018;27-8-2018;10-9-2018;https://doi.org/10.1016/j.cortex.2018.08.024;;;TRUE;2018
234683;RR;The P600 as a correlate of ventral attention network reorientation;Sassenhagen, J.;Bornkessel-Schlesewsky, I.;;;;2;Cortex;66;;2-5-2013;26-11-2013;;19-8-2014;28-10-2014;16-12-2014;22-12-2014;13-2-2015;https://doi.org/10.1016/j.cortex.2014.12.019;;;TRUE;2015
878978;CR;Mapping the landscape of cognitive development in children with epilepsy;Kellermann, T.S.;Bonilha, L.;Lin, J.J.;Hermann, B.P.;;4;Cortex;66;;;;;10-9-2014;24-11-2014;12-12-2014;6-2-2015;21-2-2015;https://doi.org/10.1016/j.cortex.2015.02.001;;;TRUE;2015
95683;CR;On how the brain decodes vocal cues about speaker confidence;Jiang, X.;Pell, M.D.;;;;2;Cortex;66;;;;;15-8-2014;27-11-2014;9-1-2015;6-2-2015;21-2-2015;https://doi.org/10.1016/j.cortex.2015.02.002;;;TRUE;2015
226712;CR;Structural and functional dysconnectivity of the fronto-thalamic system in schizophrenia: A DCM-DTI study;Wagner, G.;de la Cruz, F.;Schachtzabel, C.;Guellmar, D.;Schultz, C.C.;8;Cortex;66;;;;;31-10-2014;17-12-2014;20-1-2015;11-2-2015;2-3-2015;https://doi.org/10.1016/j.cortex.2015.02.004;;;TRUE;2015
544118;CR;Multimodal neuroimaging based classification of autism spectrum disorder using anatomical, neurochemical, and white matter correlates;Libero, L.E.;DeRamus, T.P.;Lahti, A.C.;Deshpande, G.;Kana, R.K.;5;Cortex;66;;;;;11-6-2014;16-9-2014;13-10-2014;23-2-2015;3-3-2015;https://doi.org/10.1016/j.cortex.2015.02.008;;;TRUE;2015
986543;CR;Three distinct fiber pathways of the bed nucleus of the stria terminalis to the amygdala and prefrontal cortex;Krueger, O.;Shiozawa, T.;Kreifelts, B.;Scheffler, K.;Ethofer, T.;5;Cortex;66;;;;;22-10-2014;12-1-2015;29-1-2015;18-2-2015;2-3-2015;https://doi.org/10.1016/j.cortex.2015.02.007;;;TRUE;2015
953648;CR;Category search speeds up face-selective fMRI responses in a non-hierarchical cortical face network;Jiang, F.;Badler, J.B.;Righi, G.;Rossion, B.;;4;Cortex;66;;;;;5-4-2014;25-7-2014;25-10-2014;30-1-2015;21-2-2015;https://doi.org/10.1016/j.cortex.2015.01.025;;;TRUE;2015
466682;CR;Amygdala signals subjective appetitiveness and aversiveness of mixed gambles;Gelskov, S.V.;Heinningsson, S.;Madsen, K.H.;Siebner, H.R.;Ramsoy, T.Z.;5;Cortex;66;;;;;14-10-2014;12-11-2014;14-1-2015;23-2-2015;5-3-2015;https://doi.org/10.1016/j.cortex.2015.02.016;;;TRUE;2015
230110;CR;Processing of bilateral versus unilateral conditions: Evidence for the functional contribution of the ventral attention network;Beume, L-A.;Kaller, C.P.;Hoeren, M.;Kloppel, S.;Kuemmerer, D.;11;Cortex;66;;;;;13-10-2014;27-1-2015;24-2-2015;25-2-2015;6-3-2015;https://doi.org/10.1016/j.cortex.2015.02.018;;;TRUE;2015
86237;CR;Electrophysiological evidence of a typical cognitive distortion in bipolar disorder;Kopf, J.;Volkert, J.;Heidler, S.;Dresler, T.;Kittel-Schneider, S.;9;Cortex;66;;;;;3-6-2014;4-9-2014;11-9-2014;16-2-2015;5-3-2015;https://doi.org/10.1016/j.cortex.2015.02.009;;;TRUE;2015
478982;CR;A purely confirmatory replication study of structural brain-behavior correlations;Boekel, W.;Wagenmakers, E-J.;Belay, L.;Verhagen, J.;Brown, S.;6;Cortex;66;;;;;9-4-2014;20-5-2014;13-10-2014;17-11-2014;14-1-2015;https://doi.org/10.1016/j.cortex.2014.11.019;;;TRUE;2015
502704;RR;Using EEG and stimulus context to probe the modelling of auditory-visual speech;Paris, T.;Kim, J.;Davis, C.;;;3;Cortex;75;;25-11-2013;7-5-2014;;2-2-2015;12-3-2015;20-3-2015;20-3-2015;17-4-2015;https://doi.org/10.1016/j.cortex.2015.03.010;;;TRUE;2015
490108;CR;Segregation of anterior temporal regions critical for retrieving names of unique and non-unique entities reflects underlying long-range connectivity;Mehta, S.;Inoue, K.;Rudrauf, D.;Damasio, H.;Grabowski, T.;6;Cortex;75;;;;;28-11-2014;12-1-2015;8-6-2015;25-10-2015;6-11-2015;https://doi.org/10.1016/j.cortex.2015.10.020;;;TRUE;2015
446578;CR;Individual differences and specificity of prefrontal gamma frequency-tACS on fluid intelligence capabilities;Santarnecchi, E.;Muller, T.;Rossi, S.;Sarkar, A.;Polizzotto, N.R.;7;Cortex;75;;;;;2-3-2015;5-5-2015;15-7-2015;2-11-2015;18-11-2015;https://doi.org/10.1016/j.cortex.2015.11.003;;;TRUE;2015
891577;CR;A role for left inferior frontal and posterior superior temporal cortex in extracting a syntactic tree from a sentence;Pattamadilok, C.;Dehaene, S.;Pallier, C.;;;3;Cortex;75;;;;;24-11-2013;7-4-2014;7-7-2014;16-11-2015;26-11-2015;https://doi.org/10.1016/j.cortex.2015.11.012;;;TRUE;2015
151066;CR;Modality-specific processing precedes amodal linguistic processing during L2 sign language acquisition: A longitudinal study;Williams, J.T.;Darcy, I.;Newman, S.D.;;;3;Cortex;75;;;;;13-7-2015;15-9-2015;22-9-2015;17-11-2015;1-12-2015;https://doi.org/10.1016/j.cortex.2015.11.015;;;TRUE;2015
918761;CR;Rhythm makes the world go round: An MEG-TMS study on the role of right TPJ theta oscillations in embodied perspective taking;Wang, H.;Callaghan, E.;Gooding-Williams, G.;McAllister, C.;Kessler, K.;5;Cortex;75;;;;;28-5-2015;14-8-2015;5-10-2015;6-11-2015;25-11-2015;https://doi.org/10.1016/j.cortex.2015.11.011;;;TRUE;2015
811476;CR;Cytoarchitecture and probability maps of the human medial orbitofrontal cortex;Hennsen, A.;Zilles, K.;Palomero-Gallagher, N.;Schleicher, A.;Mohlberg, H.;9;Cortex;75;;;;;20-4-2015;16-7-2015;11-9-2015;9-11-2015;2-12-2015;https://doi.org/10.1016/j.cortex.2015.11.006;;;TRUE;2015
692882;CR;Cortical trajectories during adolescence in preterm born teenagers with very low birthweight;Rimol, L.M.;Bjuland, K.J.;Lohaugen, G.C.C.;Martinussen, M.;Evensen, K.A.I.;10;Cortex;75;;;;;29-5-2015;11-8-2015;19-10-2015;7-12-2015;18-12-2015;https://doi.org/10.1016/j.cortex.2015.12.001;;;TRUE;2015
615203;CR;Knowing what and where: TMS evidence for the dual neural basis of geographical knowledge;Hoffman, P.;Crutch, S.;;;;2;Cortex;75;;;;;15-6-2015;5-10-2015;9-10-2015;26-11-2015;17-12-2015;https://doi.org/10.1016/j.cortex.2015.11.021;;;TRUE;2015
236871;CR;Multicolored words: Uncovering the relationship between reading mechanisms and synesthesia;Blazej, L.J.;Cohen-Goldberg, A.M.;;;;2;Cortex;75;;;;;31-3-2015;22-7-2015;29-8-2015;23-11-2015;8-12-2015;https://doi.org/10.1016/j.cortex.2015.11.017;;;TRUE;2015
769422;CR;Motor facilitation during action observation: The role of M1 and PMv in grasp predictions;de Beukelaar, T.T.;Alaerts, K.;Swinnen, S.P.;Wenderoth, N.;;4;Cortex;75;;;;;22-6-2015;;31-10-2015;8-11-2015;25-12-2015;https://doi.org/10.1016/j.cortex.2015.11.009;;;TRUE;2015
990119;CR;Phonetic basis of phonemic paraphasias in aphasia: Evidence for cascading activation;Kurowski, K.;Blumstein, S.E.;;;;2;Cortex;75;;;;;31-8-2015;12-10-2015;16-11-2015;18-12-2015;31-12-2015;https://doi.org/10.1016/j.cortex.2015.12.005;;;TRUE;2015
379300;CR;This is your brain on Scrabble: Neural correlates of visual word recognition in competitive Scrabble players as measured during task and resting-state;Protzner, A.B.;Hargreaves, I.S.;Campbell, J.A.;Myers-Stewart, K.;van Hees, S.;8;Cortex;75;;;;;9-9-2014;18-10-2014;16-12-2014;23-3-2015;1-4-2015;https://doi.org/10.1016/j.cortex.2015.03.015;;;TRUE;2015
310264;RR;Investigating the role of exogenous cueing on selection history formation;Grubb, M.A.;Christensen, G.;Albanese, J.;;;3;Psychonomic Bulletin & Review;;Online First;;12-7-2018;;;;;27-2-2019;28-3-2019;https://doi.org/10.3758/s13423-019-01591-z;;;TRUE;2019
163000;CR;The motor system?s [modest] contribution to speech perception;Stokes, R.C.;Venezia, J.H.;Hickok, G.;;;3;Psychonomic Bulletin & Review;;Online First;;;;;;;;3-4-2019;https://doi.org/10.3758/s13423-019-01580-2;;;FALSE;2019
607289;CR;Reward supports flexible orienting of attention to category information and influences subsequent memory;Poh, J.H.;Massar, S.A.A.;Jamaluddin, S.A.;Chee, M.W.L.;;4;Psychonomic Bulletin & Review;;Online First;;;;;;;;2-4-2019;https://doi.org/10.3758/s13423-019-01595-9;;;FALSE;2019
494409;CR;Conditions of highly specific learning through cued recall;Pan, S.C.;Lovelett, J.;Stoeckenius, D.;Rickard, T.C.;;4;Psychonomic Bulletin & Review;;Online First;;;;;;;;1-4-2019;https://doi.org/10.3758/s13423-019-01593-x;;;FALSE;2019
316840;CR;The fidelity of visual and auditory memory;Gloede, M.E.;Gregg, M.K.;;;;2;Psychonomic Bulletin & Review;;Online First;;;;;;;;1-4-2019;https://doi.org/10.3758/s13423-019-01597-7;;;FALSE;2019
125865;CR;Partitioning the sources of recognition confidence: The role of individual differences;Kantner, J.;Dobbins, I.G.;;;;2;Psychonomic Bulletin & Review;;Online First;;;;;;;;28-3-2019;https://doi.org/10.3758/s13423-019-01586-w;;;FALSE;2019
633922;CR;Illusory inconsistencies in judgment: Stimulus-evoked reference sets and between-subjects designs;Leong, L.M.;McKenzie, C.R.M.;Sher, S.;Mueller-Trede, J.;;4;Psychonomic Bulletin & Review;;Online First;;;;;;;;19-3-2019;https://doi.org/10.3758/s13423-019-01585-x;;;FALSE;2019
212842;CR;Implicit location probability learning does not induce baseline shifts of visuospatial attention;Addleman, D.A.;Schmidt, A.L.;Remington, R.W.;Jiang, Y.V.;;4;Psychonomic Bulletin & Review;;Online First;;;;;;;;18-3-2019;https://doi.org/10.3758/s13423-019-01588-8;;;FALSE;2019
613904;CR;To prepare or not to prepare? When preparation of a response in Task 2 induces extra performance costs in Task 1;Durst, M.;Ulrich, R.;Janczyk, M.;;;3;Psychonomic Bulletin & Review;;Online First;;;;;;;;18-3-2019;https://doi.org/10.3758/s13423-019-01581-1;;;FALSE;2019
981130;CR;Modality-specific forgetting;Maxcey, A.M.;Janakiefski, L.;Megla, E.;Smerdell, M.;Stallkamp, S.;5;Psychonomic Bulletin & Review;;Online First;;;;;;;;18-3-2019;https://doi.org/10.3758/s13423-019-01584-y;;;FALSE;2019
441119;CR;The influence of number of syllables on word skipping during reading revisited;Drieghe, D.;Veldre, A.;Fitzsimmons, G.;Ashby, J.;Andrews, S.;5;Psychonomic Bulletin & Review;;Online First;;;;;;;;15-3-2019;https://doi.org/10.3758/s13423-019-01590-0;;;FALSE;2019
440647;RR;Increasing propensity to mind?wander by transcranial direct current stimulation? A registered report;Boayue, N.M.;Csficsak, G.;Aslaksen, P.;Turi, Z.;Mittner, M.;11;European Journal of Neuroscience;;Early View;;;;;;;;24-1-2019;https://doi.org/10.1111/ejn.14347;;;FALSE;2019
414717;CR;Dissociating the neural substrates for inhibition and shifting in domain?general cognitive control;Sun, X.;Li, L.;Mo, C.;Wang, R.;Ding, G.;5;European Journal of Neuroscience;;Early View;;;;;;;;1-2-2019;https://doi.org/10.1111/ejn.14364;;;FALSE;2019
404113;CR;The nociceptive withdrawal reflex of the trunk is organized with unique muscle receptive fields and motor strategies;Masse-Alaire, H.;Salomoni, S.E.;Hodges, P.W.;;;3;European Journal of Neuroscience;;Early View;;;;;;;;11-2-2019;https://doi.org/10.1111/ejn.14369;;;FALSE;2019
349389;CR;Hippocampal activation of 5?HT1B receptors and BDNF production by vagus nerve stimulation in rats under chronic restraint stress;Shin, H.C.;Jo, B.G.;Lee, C-Y.;Lee, K-W.;Namgung, U.;5;European Journal of Neuroscience;;Early View;;;;;;;;8-2-2019;https://doi.org/10.1111/ejn.14368;;;FALSE;2019
233770;CR;Vascular and non?vascular contributors to memory reduction during traumatic brain injury;Charkviani, M.;Muradashvili, N.;Lominadze, D.;;;3;European Journal of Neuroscience;;Early View;;;;;;;;21-2-2019;https://doi.org/10.1111/ejn.14390;;;FALSE;2019
464587;CR;Lipid markers and related transcripts during excitotoxic neurodegeneration in kainate?treated mice;Chali, F.;Milior, G.;Marty, S.;Morin-Bureau, M.;le Duigou, C.;9;European Journal of Neuroscience;;Early View;;;;;;;;14-2-2019;https://doi.org/10.1111/ejn.14375;;;FALSE;2019
811076;CR;Ocular drift reflects volitional action preparation;Watanabe, M.;Okada, K-I.;Hamasaki, Y.;Funamoto, M.;Kobayashi, Y.;7;European Journal of Neuroscience;;Early View;;;;;;;;5-2-2019;https://doi.org/10.1111/ejn.14365;;;FALSE;2019
460428;CR;Semaphorin 3A induces acute changes in membrane excitability in spiral ganglion neurons in vitro;Wong, V.S.C.;Meadows, M.;Goldberg, D.;Willis, D.E.;;4;European Journal of Neuroscience;;Early View;;;;;;;;31-1-2019;https://doi.org/10.1111/ejn.14360;;;FALSE;2019
348682;CR;Myocyte enhancer factor?2 and p300 interact to regulate the expression of homeostatic regulator Pumilio in Drosophila;Lin, W-H.;Baines, R.A.;;;;2;European Journal of Neuroscience;;Early View;;;;;;;;28-1-2019;https://doi.org/10.1111/ejn.14357;;;FALSE;2019
8950;CR;Separate cortical and hippocampal cell populations target the rat nucleus reuniens and mammillary bodies;Mathiasen, M.L.;Amin, E.;Nelson, A.J.D.;Dillingham, C.M.;OMara, S.M.;6;European Journal of Neuroscience;;Early View;;;;;;;;11-1-2019;https://doi.org/10.1111/ejn.14341;;;FALSE;2019
925676;RR;Is comfort food really good for the soul? A replication of Troisi and Gabriels (2011) Study 2;Ong, L.S.;Ijzerman, H.;Leung, A.K.Y.;;;3;Frontiers in Psychology;6;;;;;4-6-2013;;;5-3-2015;1-4-2015;https://doi.org/10.3389/fpsyg.2015.00314;;;TRUE;2015
946116;CR;Good fences make for good neighbors but bad science: a review of what improves Bayesian reasoning and why;Brase, G.L.;Hill, W.T.;;;;2;Frontiers in Psychology;6;;;;;6-1-2015;;;10-3-2015;31-3-2015;http://dx.doi.org/10.3389/fpsyg.2015.00340;;;TRUE;2015
716958;CR;Reasoning and choice in the Monty Hall Dilemma (MHD): implications for improving Bayesian reasoning;Tubau, E.;Aguilar-Lleyda, D. ;Johnson, E.D.;;;3;Frontiers in Psychology;6;;;;;13-1-2015;;;12-3-2015;31-3-2015;http://dx.doi.org/10.3389/fpsyg.2015.00353;;;TRUE;2015
133861;CR;Searching for flavor labels in food products: the influence of color-flavor congruence and association strength;Velasco, C.;Wan, X.;Knoeferle, K.;Zhou, X.;Salgado-Monetjo, A.;6;Frontiers in Psychology;6;;;;;5-1-2015;;;2-3-2015;27-3-2015;http://dx.doi.org/10.3389/fpsyg.2015.00301;;;TRUE;2015
975735;CR;Surrogate utility estimation by long-term partners and unfamiliar dyads;Tunney, R.J.;Ziegler, F.V.;;;;2;Frontiers in Psychology;6;;;;;18-11-2014;;;5-3-2015;25-3-2015;https://doi.org/10.3389/fpsyg.2015.00315;;;TRUE;2015
420352;RR;On the automatic link between affect and tendencies to approach and avoid: Chen and Bargh (1999) revisited;Rotteveel, M.;Gierholz, A.;Koch, G.;van Aalst, C.;Pinto, Y.;12;Frontiers in Psychology;6;;;;;31-5-2013;;;9-3-2015;2-4-2015;https://doi.org/10.3389/fpsyg.2015.00335;;;TRUE;2015
822763;CR;Negative decision outcomes are more common among people with lower decision-making competence: an item-level analysis of the Decision Outcome Inventory (DOI);Parker, A.M.;de Bruine, W.B.;Fischhoff, B.;;;3;Frontiers in Psychology;6;;;;;31-12-2014;;;15-3-2015;7-4-2015;https://doi.org/10.3389/fpsyg.2015.00363;;;TRUE;2015
283434;CR;Individual alerting efficiency modulates time perception;Liu, P.;Yang, W.;Yuan, X.;Bi, C.;Huang, X.;6;Frontiers in Psychology;6;;;;;9-11-2014;;;18-3-2015;7-4-2015;https://doi.org/10.3389/fpsyg.2015.00386;;;TRUE;2015
510434;CR;On the importance of Task 1 and error performance measures in PRP dual-task studies;Strobach, T.;Schuetz, A.;Schubert, T.;;;3;Frontiers in Psychology;6;;;;;21-10-2014;;;22-3-2015;7-4-2015;https://doi.org/10.3389/fpsyg.2015.00403;;;TRUE;2015
237597;CR;Instruction in information structuring improves Bayesian judgment in intelligence analysts;Mandel, D.R.;;;;;1;Frontiers in Psychology;6;;;;;9-2-2015;;;18-3-2015;8-4-2015;https://doi.org/10.3389/fpsyg.2015.00387;;;TRUE;2015
373010;CR;Uncertain deduction and conditional reasoning;Evans, J.B.T.;Thompson, V.A.;Over, D.E.;;;3;Frontiers in Psychology;6;;;;;10-12-2014;;;20-3-2015;8-4-2015;https://doi.org/10.3389/fpsyg.2015.00398;;;TRUE;2015
597539;RR;Turning the hands of time again: a purely confirmatory replication study and a Bayesian analysis;Wagenmakers, E-J.;Beek, T.F.;Rotteveel, M.;Gierholz, A.;Matzke, D.;13;Frontiers in Psychology;6;;;;;13-3-2015;;;7-4-2015;14-4-2015;https://doi.org/10.3389/fpsyg.2015.00494;;;TRUE;2015
339196;CR;Ahead of others in the authorship order: names with middle initials appear earlier in author lists of academic articles in psychology;Igou, E.R.;van Tilburg, W.A.P.;;;;2;Frontiers in Psychology;6;;;;;13-10-2014;;;31-3-2015;21-4-2015;http://dx.doi.org/10.3389/fpsyg.2015.00469;;;TRUE;2015
360881;CR;Myopic decisions under negative emotions correlate with altered time perception;Guan, S.;Cheng, L.;Fan, Y.;Li, X.;;4;Frontiers in Psychology;6;;;;;13-1-2015;;;31-3-2015;17-4-2015;https://doi.org/10.3389/fpsyg.2015.00468;;;TRUE;2015
558470;CR;The embodied dynamics of perceptual causality: a slippery slope?;Amorim, M-A.;Siegler, I.A.;Baures, R.;Oliveira, A.M.;;4;Frontiers in Psychology;6;;;;;30-11-2014;;;2-4-2015;21-4-2015;https://doi.org/10.3389/fpsyg.2015.00483;;;TRUE;2015
206596;CR;Investigating the shape bias in typically developing children and children with autism spectrum disorders;Potrzeba, E.R.;Fein, D.;Naigles, L.;;;3;Frontiers in Psychology;6;;;;;16-12-2014;;;29-3-2015;24-4-2015;http://dx.doi.org/10.3389/fpsyg.2015.00446;;;TRUE;2015
36899;CR;Probabilistic alternatives to Bayesianism: the case of explanationism;Douven, I.;Schupbach, J.N.;;;;2;Frontiers in Psychology;6;;;;;14-1-2015;;;30-3-2015;27-4-2015;https://doi.org/10.3389/fpsyg.2015.00459;;;TRUE;2015
415557;CR;Illusory visual motion stimulus elicits postural sway in migraine patients;Imaizumi, S.;Honma, M.;Hibino, H.;Koyama, S.;;4;Frontiers in Psychology;6;;;;;2-2-2015;;;11-4-2015;28-4-2015;http://dx.doi.org/10.3389/fpsyg.2015.00542;;;TRUE;2015
770368;CR;Transcutaneous Vagus Nerve Stimulation (tVNS) does not increase prosocial behavior in Cyberball;Sellaro, R.;Steenbergen, L.;Verkuil, B.;van Ijzendoorn, M.H.;Colzato, L.S.;5;Frontiers in Psychology;6;;;;;25-2-2015;;;8-4-2015;28-4-2015;https://doi.org/10.3389/fpsyg.2015.00499;;;TRUE;2015
887354;CR;Extending decision making competence to special populations: a pilot study of persons on the autism spectrum;Levin, I.P.;Gaeth, G.J.;Foley-Nicpon, M.;Yegorova, V.;Cederberg, C.;6;Frontiers in Psychology;6;;;;;30-12-2014;;;14-4-2015;28-4-2015;https://doi.org/10.3389/fpsyg.2015.00539;;;TRUE;2015
450147;CR;Different but complementary roles of action and gaze in action observation priming: Insights from eye- and motion-tracking measures;Letesson, C.;Grade, S.;Edwards, M.G.;;;3;Frontiers in Psychology;6;;;;;5-2-2015;;;20-4-2015;5-5-2015;https://doi.org/10.3389/fpsyg.2015.00569;;;TRUE;2015
822542;RR;Unconscious deception detection measured by finger skin temperature and indirect veracity judgments? results of a registered report;van t Veer, A.E.;Gallucci, M.;Stel, M.;van Beest, I.;;4;Frontiers in Psychology;6;;;;;30-9-2014;;;7-5-2015;8-6-2015;https://doi.org/10.3389/fpsyg.2015.00672;;;TRUE;2015
